QUERY_ID,START_TIME,END_TIME,USER_NAME,ROLE_NAME,WAREHOUSE_NAME,WAREHOUSE_SIZE,QUERY_TYPE,DATABASE_NAME,SCHEMA_NAME,EXECUTION_STATUS,BYTES_SCANNED,ROWS_PRODUCED,TOTAL_ELAPSED_TIME,EXECUTION_TIME
Q00001387,2026-03-11 03:14:04,2026-03-11 03:20:16,airflow,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,STAGING_DB,INGEST,SUCCESS,29766646527,9464,372000,367327
Q00001388,2026-03-11 03:54:39,2026-03-11 03:55:46,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,17799776827,14877,67000,66053
Q00001389,2026-03-11 03:25:09,2026-03-11 03:32:35,airflow,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,71405659436,13319,446000,443805
Q00001390,2026-03-11 04:15:45,2026-03-11 04:21:15,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,34528076873,3596,330000,329230
Q00001391,2026-03-11 04:25:19,2026-03-11 04:32:09,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,STAGING_DB,INGEST,SUCCESS,20887788581,7729,410000,407552
Q00001392,2026-03-11 04:36:28,2026-03-11 04:43:59,airflow,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,48041493023,3012,451000,449799
Q00001393,2026-03-11 05:12:12,2026-03-11 05:19:53,airflow,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,41201610409,5705,461000,459475
Q00001394,2026-03-11 05:41:48,2026-03-11 05:43:18,airflow,TRANSFORMER,COMPUTE_WH,LARGE,COPY,ANALYTICS_DB,TRANSFORM,SUCCESS,35948909657,8474,90000,86740
Q00001395,2026-03-11 06:47:47,2026-03-11 06:53:33,airflow,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,STAGING_DB,INGEST,SUCCESS,47007276181,1757,346000,341218
Q00001396,2026-03-11 06:24:15,2026-03-11 06:30:48,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,16806798493,3721,393000,389155
Q00001397,2026-03-11 07:51:36,2026-03-11 07:56:32,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,RAW_DB,STAGE,SUCCESS,21303265194,5311,296000,291468
Q00001398,2026-03-11 07:27:42,2026-03-11 07:30:27,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,COPY,RAW_DB,STAGE,SUCCESS,39924821423,7723,165000,162573
Q00001399,2026-03-11 07:34:18,2026-03-11 07:37:23,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,COPY,RAW_DB,STAGE,SUCCESS,34776960643,11059,185000,182036
Q00001400,2026-03-11 08:14:30,2026-03-11 08:21:10,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,26583405148,2368,400000,398709
Q00001401,2026-03-11 08:05:08,2026-03-11 08:07:44,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,30362887375,10945,156000,151004
Q00001402,2026-03-11 09:34:43,2026-03-11 09:41:54,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,STAGING_DB,INGEST,SUCCESS,30155310778,4829,431000,429887
Q00001403,2026-03-11 09:21:12,2026-03-11 09:22:33,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,STAGING_DB,INGEST,SUCCESS,42953641562,13219,81000,78931
Q00001404,2026-03-11 11:19:54,2026-03-11 11:25:00,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,14033549148,4291,306000,301762
Q00001405,2026-03-11 12:22:03,2026-03-11 12:23:22,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,COPY,ANALYTICS_DB,TRANSFORM,SUCCESS,33021737784,5187,79000,77150
Q00001406,2026-03-11 12:09:21,2026-03-11 12:15:32,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,32559314895,4358,371000,367035
Q00001407,2026-03-11 12:26:07,2026-03-11 12:27:12,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,COPY,ANALYTICS_DB,TRANSFORM,SUCCESS,12701464537,12960,65000,61745
Q00001408,2026-03-11 13:34:46,2026-03-11 13:36:20,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,COPY,RAW_DB,STAGE,SUCCESS,31592094262,12727,94000,89615
Q00001409,2026-03-11 13:10:06,2026-03-11 13:12:54,airflow,ELT_ROLE,COMPUTE_WH,LARGE,COPY,RAW_DB,STAGE,SUCCESS,18362054076,12929,168000,163111
Q00001410,2026-03-11 14:48:32,2026-03-11 14:49:16,airflow,ELT_ROLE,COMPUTE_WH,LARGE,COPY,RAW_DB,STAGE,SUCCESS,22885961618,8983,44000,39542
Q00001411,2026-03-11 14:45:41,2026-03-11 14:52:11,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,27862227208,927,390000,388800
Q00001412,2026-03-11 15:51:19,2026-03-11 15:52:36,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,COPY,ANALYTICS_DB,TRANSFORM,SUCCESS,39300826215,9222,77000,73730
Q00001413,2026-03-11 15:53:04,2026-03-11 15:59:32,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,COPY,ANALYTICS_DB,TRANSFORM,SUCCESS,29893298616,9792,388000,385762
Q00001414,2026-03-11 15:16:46,2026-03-11 15:21:45,airflow,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,14755620518,2737,299000,296281
Q00001415,2026-03-11 16:40:08,2026-03-11 16:47:09,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,STAGING_DB,INGEST,SUCCESS,21956658422,1182,421000,416533
Q00001416,2026-03-11 16:13:17,2026-03-11 16:20:28,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,16732035697,6543,431000,426069
Q00001417,2026-03-11 17:03:55,2026-03-11 17:08:48,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,12946064605,4009,293000,291019
Q00001418,2026-03-11 17:06:10,2026-03-11 17:08:38,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,12221655118,4625,148000,146878
Q00001419,2026-03-11 19:24:30,2026-03-11 19:30:16,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,59613029499,10532,346000,343827
Q00001420,2026-03-11 19:13:27,2026-03-11 19:19:13,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,19044619965,4486,346000,342257
Q00001421,2026-03-11 19:42:12,2026-03-11 19:47:12,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,47289328509,12403,300000,295933
Q00001422,2026-03-11 21:16:18,2026-03-11 21:22:35,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,10072915757,6627,377000,372018
Q00001423,2026-03-11 21:18:55,2026-03-11 21:22:54,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,63789645358,2747,239000,238497
Q00001424,2026-03-11 22:29:46,2026-03-11 22:34:20,airflow,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,42061429536,12721,274000,272914
Q00001425,2026-03-11 22:24:37,2026-03-11 22:31:57,airflow,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,ANALYTICS_DB,TRANSFORM,SUCCESS,50861484443,17186,440000,435984
Q00001426,2026-03-11 22:02:17,2026-03-11 22:07:35,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,63241554999,2224,318000,316178
Q00001427,2026-03-11 23:04:12,2026-03-11 23:08:20,airflow,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,RAW_DB,STAGE,SUCCESS,8775812506,2920,248000,245954
Q00001428,2026-03-11 23:41:26,2026-03-11 23:44:46,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,RAW_DB,STAGE,SUCCESS,23062762026,6835,200000,198631
Q00001429,2026-03-12 00:28:33,2026-03-12 00:30:50,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,COPY,ANALYTICS_DB,TRANSFORM,SUCCESS,60391904596,11243,137000,132386
Q00001430,2026-03-12 00:11:13,2026-03-12 00:12:09,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,COPY,ANALYTICS_DB,TRANSFORM,SUCCESS,22930094559,4938,56000,51864
Q00001431,2026-03-12 01:31:12,2026-03-12 01:37:00,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,10505894117,11220,348000,346238
Q00001432,2026-03-12 01:07:25,2026-03-12 01:11:51,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,COPY,ANALYTICS_DB,TRANSFORM,SUCCESS,9974569317,6435,266000,263741
Q00001433,2026-03-12 02:21:00,2026-03-12 02:24:14,airflow,TRANSFORMER,COMPUTE_WH,LARGE,COPY,RAW_DB,STAGE,SUCCESS,21635188772,9471,194000,193706
Q00001434,2026-03-12 03:47:45,2026-03-12 03:50:55,airflow,ELT_ROLE,COMPUTE_WH,LARGE,COPY,ANALYTICS_DB,TRANSFORM,SUCCESS,83562624689,2405,190000,186143
Q00001435,2026-03-12 03:30:26,2026-03-12 03:38:18,airflow,ELT_ROLE,COMPUTE_WH,LARGE,COPY,ANALYTICS_DB,TRANSFORM,SUCCESS,12260784054,16820,472000,470049
Q00001436,2026-03-12 05:27:55,2026-03-12 05:31:48,airflow,ELT_ROLE,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,9210766925,8348,233000,228858
Q00001437,2026-03-12 05:37:03,2026-03-12 05:43:33,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,49917705197,4828,390000,388552
Q00001438,2026-03-12 06:18:47,2026-03-12 06:23:10,airflow,TRANSFORMER,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,25580702366,5091,263000,261245
Q00001439,2026-03-12 07:09:39,2026-03-12 07:11:39,airflow,ELT_ROLE,COMPUTE_WH,LARGE,COPY,RAW_DB,STAGE,SUCCESS,25167127474,3500,120000,115250
Q00001440,2026-03-12 08:52:41,2026-03-12 08:54:57,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,RAW_DB,STAGE,SUCCESS,11675908494,3108,136000,132825
Q00001441,2026-03-12 08:43:15,2026-03-12 08:45:59,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,18201225040,4875,164000,160175
Q00001442,2026-03-12 09:24:15,2026-03-12 09:26:07,airflow,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,26728821082,5977,112000,111522
Q00001443,2026-03-12 10:05:52,2026-03-12 10:07:50,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,RAW_DB,STAGE,SUCCESS,29902321367,2119,118000,115882
Q00001444,2026-03-12 10:43:28,2026-03-12 10:48:35,airflow,TRANSFORMER,COMPUTE_WH,LARGE,COPY,RAW_DB,STAGE,SUCCESS,13877025686,10184,307000,305630
Q00001445,2026-03-12 11:23:54,2026-03-12 11:27:15,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,8868275063,9193,201000,199774
Q00001446,2026-03-12 11:19:23,2026-03-12 11:25:32,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,24957541320,7197,369000,366256
Q00001447,2026-03-12 11:07:49,2026-03-12 11:10:31,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,23270971704,4609,162000,158111
Q00001448,2026-03-12 12:54:06,2026-03-12 12:59:59,airflow,TRANSFORMER,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,7031918508,6257,353000,349363
Q00001449,2026-03-12 12:35:19,2026-03-12 12:37:08,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,32144645269,8200,109000,105623
Q00001450,2026-03-12 13:44:53,2026-03-12 13:47:16,airflow,TRANSFORMER,COMPUTE_WH,LARGE,COPY,RAW_DB,STAGE,SUCCESS,9237112326,8438,143000,142084
Q00001451,2026-03-12 13:15:35,2026-03-12 13:21:27,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,RAW_DB,STAGE,SUCCESS,33004872182,7462,352000,351415
Q00001452,2026-03-12 13:30:15,2026-03-12 13:35:55,airflow,TRANSFORMER,COMPUTE_WH,LARGE,COPY,RAW_DB,STAGE,SUCCESS,32811547852,1714,340000,337090
Q00001453,2026-03-12 14:13:50,2026-03-12 14:15:43,airflow,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,RAW_DB,STAGE,SUCCESS,16210344481,3134,113000,108317
Q00001454,2026-03-12 15:15:27,2026-03-12 15:20:47,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,STAGING_DB,INGEST,SUCCESS,13636992257,6386,320000,315108
Q00001455,2026-03-12 16:25:37,2026-03-12 16:28:14,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,16089707635,10282,157000,154561
Q00001456,2026-03-12 16:17:34,2026-03-12 16:19:35,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,ANALYTICS_DB,TRANSFORM,SUCCESS,36848635434,7092,121000,119072
Q00001457,2026-03-12 17:40:46,2026-03-12 17:45:55,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,9808800498,11916,309000,304648
Q00001458,2026-03-12 17:38:07,2026-03-12 17:42:13,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,50595879069,10382,246000,242555
Q00001459,2026-03-12 18:02:35,2026-03-12 18:07:36,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,COPY,ANALYTICS_DB,TRANSFORM,SUCCESS,10346675267,9127,301000,299006
Q00001460,2026-03-12 19:43:40,2026-03-12 19:48:08,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,21267764014,7318,268000,267144
Q00001461,2026-03-12 19:48:22,2026-03-12 19:51:33,airflow,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,RAW_DB,STAGE,SUCCESS,33732665897,13791,191000,186808
Q00001462,2026-03-12 21:40:22,2026-03-12 21:47:11,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,COPY,RAW_DB,STAGE,SUCCESS,38993608145,6632,409000,405360
Q00001463,2026-03-12 21:25:49,2026-03-12 21:31:04,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,COPY,RAW_DB,STAGE,SUCCESS,39612660763,18523,315000,310720
Q00001464,2026-03-12 22:32:10,2026-03-12 22:37:21,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,47641497338,19759,311000,310603
Q00001465,2026-03-12 22:07:09,2026-03-12 22:12:36,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,COPY,RAW_DB,STAGE,SUCCESS,53607807947,22603,327000,323072
Q00001466,2026-03-12 22:19:02,2026-03-12 22:23:19,airflow,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,55740061447,14039,257000,253928
Q00001467,2026-03-12 22:51:42,2026-03-12 22:54:33,airflow,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,70730946991,7188,171000,166182
Q00001468,2026-03-12 23:33:26,2026-03-12 23:37:44,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,12480478186,11106,258000,255945
Q00001469,2026-03-12 23:21:24,2026-03-12 23:25:43,airflow,TRANSFORMER,COMPUTE_WH,LARGE,COPY,RAW_DB,STAGE,SUCCESS,30316834292,3199,259000,255162
Q00001470,2026-03-13 01:53:29,2026-03-13 01:56:46,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,39529127885,12585,197000,194491
Q00001471,2026-03-13 04:12:16,2026-03-13 04:15:53,airflow,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,18852844283,15601,217000,212581
Q00001472,2026-03-13 04:10:38,2026-03-13 04:14:54,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,COPY,ANALYTICS_DB,TRANSFORM,SUCCESS,44563274186,6112,256000,251858
Q00001473,2026-03-13 04:04:02,2026-03-13 04:07:30,airflow,TRANSFORMER,COMPUTE_WH,LARGE,COPY,ANALYTICS_DB,TRANSFORM,SUCCESS,68420426909,10337,208000,203714
Q00001474,2026-03-13 04:40:29,2026-03-13 04:42:45,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,40702603319,17696,136000,133087
Q00001475,2026-03-13 05:12:43,2026-03-13 05:13:38,airflow,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,RAW_DB,STAGE,SUCCESS,35798055338,4183,55000,51858
Q00001476,2026-03-13 05:04:33,2026-03-13 05:11:45,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,46609614167,8353,432000,431014
Q00001477,2026-03-13 05:29:24,2026-03-13 05:35:43,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,RAW_DB,STAGE,SUCCESS,36473001461,14680,379000,377929
Q00001478,2026-03-13 06:43:15,2026-03-13 06:48:45,airflow,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,STAGING_DB,INGEST,SUCCESS,38621143438,20320,330000,329637
Q00001479,2026-03-13 06:37:29,2026-03-13 06:43:32,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,STAGING_DB,INGEST,SUCCESS,24936449143,20632,363000,358672
Q00001480,2026-03-13 06:36:20,2026-03-13 06:37:53,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,26032927559,15502,93000,89746
Q00001481,2026-03-13 07:27:25,2026-03-13 07:31:45,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,61350413775,3494,260000,259554
Q00001482,2026-03-13 07:35:30,2026-03-13 07:38:39,airflow,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,STAGING_DB,INGEST,SUCCESS,67871578841,21019,189000,187253
Q00001483,2026-03-13 08:31:05,2026-03-13 08:36:59,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,RAW_DB,STAGE,SUCCESS,32806678761,16453,354000,352639
Q00001484,2026-03-13 08:45:54,2026-03-13 08:50:12,airflow,ELT_ROLE,COMPUTE_WH,LARGE,COPY,RAW_DB,STAGE,SUCCESS,28912152877,13940,258000,253443
Q00001485,2026-03-13 09:25:17,2026-03-13 09:27:19,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,24691383552,12955,122000,117916
Q00001486,2026-03-13 11:04:45,2026-03-13 11:07:27,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,COPY,ANALYTICS_DB,TRANSFORM,SUCCESS,26715625494,12701,162000,157373
Q00001487,2026-03-13 12:49:00,2026-03-13 12:52:31,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,ANALYTICS_DB,TRANSFORM,SUCCESS,44111701309,7163,211000,206184
Q00001488,2026-03-13 12:42:40,2026-03-13 12:47:05,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,COPY,ANALYTICS_DB,TRANSFORM,SUCCESS,47777387799,6573,265000,263163
Q00001489,2026-03-13 12:05:23,2026-03-13 12:08:07,airflow,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,ANALYTICS_DB,TRANSFORM,SUCCESS,24522968518,16579,164000,162929
Q00001490,2026-03-13 13:52:11,2026-03-13 13:56:08,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,STAGING_DB,INGEST,SUCCESS,25813011824,7436,237000,232064
Q00001491,2026-03-13 14:17:07,2026-03-13 14:20:33,airflow,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,30502471985,13372,206000,202577
Q00001492,2026-03-13 14:45:12,2026-03-13 14:52:26,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,RAW_DB,STAGE,SUCCESS,38478006393,12171,434000,431208
Q00001493,2026-03-13 15:09:46,2026-03-13 15:10:45,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,45172896443,1473,59000,57740
Q00001494,2026-03-13 17:48:31,2026-03-13 17:51:38,airflow,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,36611751425,4478,187000,184729
Q00001495,2026-03-13 17:43:24,2026-03-13 17:46:23,airflow,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,55017966386,9973,179000,177653
Q00001496,2026-03-13 18:45:03,2026-03-13 18:46:46,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,44465247968,3434,103000,99112
Q00001497,2026-03-13 18:47:15,2026-03-13 18:52:04,airflow,TRANSFORMER,COMPUTE_WH,LARGE,COPY,RAW_DB,STAGE,SUCCESS,30832130447,8072,289000,286383
Q00001498,2026-03-13 18:15:26,2026-03-13 18:22:10,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,RAW_DB,STAGE,SUCCESS,45338854561,13155,404000,399208
Q00001499,2026-03-13 19:00:40,2026-03-13 19:04:16,airflow,TRANSFORMER,COMPUTE_WH,LARGE,COPY,ANALYTICS_DB,TRANSFORM,SUCCESS,23047141661,11150,216000,214024
Q00001500,2026-03-13 19:17:09,2026-03-13 19:18:57,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,COPY,ANALYTICS_DB,TRANSFORM,SUCCESS,32643088087,6307,108000,103625
Q00001501,2026-03-13 19:46:38,2026-03-13 19:52:40,airflow,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,ANALYTICS_DB,TRANSFORM,SUCCESS,49007987804,8804,362000,358018
Q00001502,2026-03-13 20:14:34,2026-03-13 20:21:34,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,69593228769,3568,420000,415605
Q00001503,2026-03-13 20:40:15,2026-03-13 20:45:27,airflow,ELT_ROLE,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,33878701358,11764,312000,310778
Q00001504,2026-03-13 20:43:06,2026-03-13 20:45:26,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,92588463623,8318,140000,138241
Q00001505,2026-03-13 21:04:21,2026-03-13 21:09:57,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,ANALYTICS_DB,TRANSFORM,SUCCESS,60764788648,24058,336000,331921
Q00001506,2026-03-13 21:26:24,2026-03-13 21:30:04,airflow,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,25386528972,28034,220000,218324
Q00001507,2026-03-13 21:52:01,2026-03-13 21:58:14,airflow,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,ANALYTICS_DB,TRANSFORM,SUCCESS,56640669690,18151,373000,368510
Q00001508,2026-03-13 22:08:31,2026-03-13 22:14:56,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,43876067202,22149,385000,380892
Q00001509,2026-03-13 22:47:46,2026-03-13 22:50:04,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,56270483059,8279,138000,136530
Q00001510,2026-03-13 23:26:00,2026-03-13 23:31:29,airflow,TRANSFORMER,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,78181354989,27432,329000,324396
Q00001511,2026-03-13 23:31:29,2026-03-13 23:37:53,airflow,TRANSFORMER,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,88029248940,30500,384000,382815
Q00001512,2026-03-13 23:54:03,2026-03-13 23:59:50,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,STAGING_DB,INGEST,SUCCESS,35624971031,8803,347000,343802
Q00001513,2026-03-13 23:14:44,2026-03-13 23:20:36,airflow,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,STAGING_DB,INGEST,SUCCESS,86174560586,22969,352000,347985
Q00001514,2026-03-14 01:50:06,2026-03-14 01:51:56,airflow,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,76141242811,5727,110000,105481
Q00001515,2026-03-14 01:16:05,2026-03-14 01:19:04,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,50626136412,18568,179000,177055
Q00001516,2026-03-14 01:44:21,2026-03-14 01:50:35,airflow,TRANSFORMER,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,31820507927,19836,374000,372302
Q00001517,2026-03-14 02:25:34,2026-03-14 02:32:12,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,ANALYTICS_DB,TRANSFORM,SUCCESS,14233498696,6867,398000,395579
Q00001518,2026-03-14 02:44:53,2026-03-14 02:46:55,airflow,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,48944633603,11417,122000,117723
Q00001519,2026-03-14 03:49:17,2026-03-14 03:54:10,airflow,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,31072236579,4050,293000,289514
Q00001520,2026-03-14 03:14:25,2026-03-14 03:19:32,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,13998335777,12007,307000,305166
Q00001521,2026-03-14 03:20:12,2026-03-14 03:22:20,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,10619974603,11428,128000,125847
